news_001906: 新聞魔法｜蘋果新聞網｜蘋果日報, eucDis = 2.6457513110645907
news_004250: 靜候聯準會決定 美股早盤波動小 - 國際 - 中央社, eucDis = 23.81026542188601
news_010686: 快訊／乘機性交未遂！輔大性侵案　法院判賠90萬│TVBS新聞網, eucDis = 23.81369919716999
news_052439: 竹縣北埔國小 牆邊將增人行道 - 生活 - 中時 , eucDis = 23.815819175545904
news_016004: 聲音導覽 黃金博物館驚豔 - 藝文副刊 - 中國時報, eucDis = 23.816802452293025
news_095097: 案外案！ 火車擦撞通緝犯 - 地方新聞 - 中國時報, eucDis = 23.818668794885426
news_019458: 林嘉欣李心潔兇器比大支｜蘋果新聞網｜蘋果日報, eucDis = 23.81963762926588
news_085519: 高橋克典不嘿咻 收視一路跌｜蘋果新聞網｜蘋果日報, eucDis = 23.820035354668256
news_014023: 《證交所》華頓標普高盛布蘭特原油槓反指數獲資格認可 - 財經 - 時報資訊, eucDis = 23.82017326319557
news_098343: 《蘋果日報》網站每天統計速報｜蘋果新聞網｜蘋果日報, eucDis = 23.8202937824875
news_056443: 影后荷兒貝莉匿名網交｜蘋果新聞網｜蘋果日報, eucDis = 23.82187585979304
news_049354: 選議員搶搭《太陽》熱｜蘋果新聞網｜蘋果日報, eucDis = 23.82196877388056
news_024599: 鐵路工人墜坑｜蘋果新聞網｜蘋果日報, eucDis = 23.82552177164763
news_084863: 地方掃描－好友揪團吸毒 落網辯稱慶冬至 - 地方新聞 - 中國時報, eucDis = 23.827063344492768
news_009646: 昨日《蘋果》被發現的錯與批評｜蘋果新聞網｜蘋果日報, eucDis = 23.827300172070583
news_077008: 地方掃描－宅男奇普仕隊 榮獲金矽獎 - 地方新聞 - 中國時報, eucDis = 23.829704382204856
news_098426: 維妙維肖山寨6　只差用安卓系統｜蘋果新聞網｜蘋果日報, eucDis = 23.830457506242563
news_027708: 工安過失員工摔成癱 紅樹林電視判賠689萬元 - 社會 - 中時 , eucDis = 23.830650793668337
news_073805: 《商情》交投淡靜，周四BDI指數續創歷史新低 - 財經 - 時報資訊, eucDis = 23.832878341387605
news_054847: 採購疑有弊 廉政署查高市養工處 - 社會 - 中廣, eucDis = 23.83324057859375
news_023961: 〈快訊〉北京奧運擺烏龍　秀出青天白日旗│TVBS新聞網, eucDis = 23.833502271326985
news_044238: 《蘋果日報》網站 每天統計速報｜蘋果新聞網｜蘋果日報, eucDis = 23.834614699374164
news_018943: 美麗華300秒煙火 點燃「一生一世」 - 生活 - 中時 , eucDis = 23.836889904761442
news_002633: 賊開贓車 上屋頂｜蘋果新聞網｜蘋果日報, eucDis = 23.837268835349754
news_081484: 中央大學研調：12月消費者信心指數下降 - 財經 - 工商 , eucDis = 23.83830034752007
news_083797: 川震募款箱 淪為垃圾桶｜蘋果新聞網｜蘋果日報, eucDis = 23.838300842807914
news_098584: 〈愛情軍師團〉3月徵文啟事 - 副刊 - 自由時報電子報, eucDis = 23.839466262679696
news_020926: 【直播】不滿協議跳票　華航空服員再上街 - 社會 - 中時電子報, eucDis = 23.839484690613208
news_068212: 田弘茂接掌海基會 王金平：非常祝福 - 政治 - 中時 , eucDis = 23.839748081883148
news_052859: 烏東部警署遭佔 內政部圖奪回控制權 - 國際 - 中廣, eucDis = 23.841374174615712
news_098060: 克里米亞公投已點7成半票數 壓倒贊成入俄 - 國際 - 中廣, eucDis = 23.84225893028924
news_092286: 太子建設11月營收衝上近12月新高 達19.46億元 - 財經 - 工商 , eucDis = 23.8433870767659
news_066949: 食安修法見效 非基改黃豆進口成長3倍 - 政治 - 中時 , eucDis = 23.843797831372555
news_071381: 復興墜機意外 法醫所派員支援 - 社會 - 中時 , eucDis = 23.845392859923322
news_019891: 雷虎劃天際／雷虎小組秀空中戰技　民眾開眼界│TVBS新聞網, eucDis = 23.84694544746066
news_055452: LUXGEN U6 TURBO ECO HYPER 訂單已破1400張 - 時尚消費 - 中國時報, eucDis = 23.84782995687976
news_038401: 又見染綠橄欖油 海關攔截3847公斤 - 生活 - 中時 , eucDis = 23.84957029836632
news_003858: 時尚辣媽王瀅  帶女兒Cnny首度亮相 - 娛樂 - 中時 , eucDis = 23.84995010098919
news_094834: 扁保外就醫審議  民眾場外抗議 - 政治 - 中時 , eucDis = 23.852116790622368
news_056946: 日本去年度稅收創6年新高 - 國際 - 工商 , eucDis = 23.85570499482368
news_043141: 地方掃描－校園肅毒 破獲兄弟檔Ｋ毒集團 - 地方新聞 - 中國時報, eucDis = 23.856024081096848
news_074749: 國軍2億換新裝 艾森豪夾克亮相｜蘋果新聞網｜蘋果日報, eucDis = 23.8566121550837
news_027559: 阿盟宣稱黎巴嫩真主黨為恐怖主義集團 - 國際 - 中央社, eucDis = 23.857186884876118
news_047737: 5歲小英雄陷火場不害怕 還救出祖母｜蘋果新聞網｜蘋果日報, eucDis = 23.862044708433338
news_066468: 焚車迎接新年　法國暴動惡夢重演│TVBS新聞網, eucDis = 23.86269524901701
news_053655: 小寶貝添格紋品味｜蘋果新聞網｜蘋果日報, eucDis = 23.863232228822724
news_043980: 宜進完成收購光明最低門檻 - 證券．權證 - 工商時報, eucDis = 23.86338779732235
news_040606: 【壹週刊】Angababy狠擋劉嘉玲鏡頭 BURBERRY上海千人趴｜蘋果新聞網｜蘋果日報, eucDis = 23.86448319427905
news_028118: 英國脫歐令市場意外 美股重摔 - 國際 - 中央社, eucDis = 23.864653854592632
news_011218: 歐盟擬超越國家層級 制定共乘法規 - 國際 - 工商 , eucDis = 23.865009234668342
news_089291: 陸專家：全球進入強震活躍期 - 兩岸 - 旺報 , eucDis = 23.867141094081102
news_091020: 快訊／華航空服緊急宣布！　24日零點「開始罷工」│TVBS新聞網, eucDis = 23.867373194093553
news_058936: 陳曉東 想攔胡《梅蘭芳》｜蘋果新聞網｜蘋果日報, eucDis = 23.868076381317312
news_042671: 每日一短蘋｜蘋果新聞網｜蘋果日報, eucDis = 23.86976638522612
news_090937: 林強燭光賑災不管錢｜蘋果新聞網｜蘋果日報, eucDis = 23.869836417856447
news_044790: 松菸公園催生聯盟要求解約拆蛋立即停工 - 社會 - 中時 , eucDis = 23.874950590613764
news_013074: 日股創將近1個月來最大漲幅 - 財經 - 工商 , eucDis = 23.878178303488223
news_051103: 昨日《蘋果》被發現的錯與批評｜蘋果新聞網｜蘋果日報, eucDis = 23.880456937052553
news_045736: 拉奧尼奇大復仇 扳倒費德勒奪第8冠 - 體育 - 中時電子報, eucDis = 23.88053181458213
news_054674: 昨日《蘋果》被發現的錯與批評｜蘋果新聞網｜蘋果日報, eucDis = 23.880765438566034
news_028878: 馬敲鑼凸槌｜蘋果新聞網｜蘋果日報, eucDis = 23.880802333282162
news_078351: 星座理財(2月15日～2月19日)－白羊座（3月21日～4月20日） 逢高調節 智者之舉 - 投資理財 - 工商時報, eucDis = 23.881481838011894
news_044937: 地方掃描－中科三期后里開發案 杯葛中繞圈圈 - 地方新聞 - 中國時報, eucDis = 23.883629959897398
news_014150: 派瑞絲擒獸抓娃娃｜蘋果新聞網｜蘋果日報, eucDis = 23.884301217429336
news_094230: 承先啟後之作 由BMW 3.0 CSL Hommag概念車窺未來新車藍圖｜蘋果新聞網｜蘋果日報, eucDis = 23.88497054918922
news_067350: 密大9月消費者信心 升至逾1年高點 - 國際 - 工商 , eucDis = 23.88832139522651
news_003528: 濮存昕美肌師奶殺手｜蘋果新聞網｜蘋果日報, eucDis = 23.891131308401704
news_068741: 台股今開低小跌　守不住6300點│TVBS新聞網, eucDis = 23.892523199330032
news_024633: 星座理財(7月14日～7月18日)－高出低進 順勢而為 - 投資理財 - 工商時報, eucDis = 23.893054779328796
news_078389: 蘋果日報6月24日 蘋果日報網站總瀏覽量1535萬次｜蘋果新聞網｜蘋果日報, eucDis = 23.89330542678789
news_060172: 傳南部聯隊沒收200手機 空軍：並無此事 - 政治 - 中時 , eucDis = 23.896301784743596
news_033228: 查寧塔圖《愛，重來》裸肌 水上肉搏瑞秋麥亞當斯｜蘋果新聞網｜蘋果日報, eucDis = 23.898004754505884
news_026570: 12強日本隊王牌投手 前田健太擔綱 - 體育 - 中時電子報, eucDis = 23.90321469479934
news_050968: FS被拱互親 尷尬擊掌代替 - 娛樂新聞 - 中國時報, eucDis = 23.905203588027558
news_037997: 吳佩慈護胸 裙底洞開｜蘋果新聞網｜蘋果日報, eucDis = 23.908182284393238
news_004235: 孟加拉再有製衣廠大火至少9死 - 國際 - 中廣, eucDis = 23.909525511628544
news_008323: 降公投門檻？ 江揆入府溝通 - 政治 - 中時 , eucDis = 23.9135826726137
news_026635: 《業績-半導體》旺宏10月營收，月減3.8％ - 財經 - 時報資訊, eucDis = 23.91471031940334
news_030036: 政院查食安 油米奶蛋麵包優先 - 政治 - 中央社, eucDis = 23.914750385367736
news_047967: 陳水扁保外就醫案 檢察官將赴中監 - 社會 - 中央社, eucDis = 23.916420442204355
news_037015: 慟！父子修吊橋 墜百米溪谷亡 - 社會 - 中時 , eucDis = 23.918449497791787
news_004984: 勇警銬毒蟲｜蘋果新聞網｜蘋果日報, eucDis = 23.92341412298235
news_077448: Non, eucDis = 23.926928737554547
news_003310: 台中 進口女包 熱賣4折起｜蘋果新聞網｜蘋果日報, eucDis = 23.927481389839006
news_065903: 快訊／持刀砍殺親哥　46歲弟新北市輕生亡│TVBS新聞網, eucDis = 23.927552239284648
news_091996: 馬航須賠每名乘客 最少120萬人幣 - 兩岸 - 旺報 , eucDis = 23.92976733519286
news_042063: 臺企銀董事法人代表異動 - 財經 - 工商 , eucDis = 23.937078132008423
news_065587: 《大陸經濟》陸國資委：加強央企境外投資管理，應定負面清單 - 財經 - 時報資訊, eucDis = 23.93708007405166
news_042797: 公車司機打瞌睡 綠燈亮30秒還在睡｜蘋果新聞網｜蘋果日報, eucDis = 23.938776914884613
news_052982: 行動劇 籲種樹｜蘋果新聞網｜蘋果日報, eucDis = 23.938791189698172
news_012635: 孫耀威擺闊 一見女友就掏｜蘋果新聞網｜蘋果日報, eucDis = 23.94061745456142
news_057404: 地方掃描－KTV衝突 女嗆三字經、踹警LP - 地方新聞 - 中國時報, eucDis = 23.94284106256086
news_030622: 證交所：下周一12檔除息 台股蒸發70.7點 - 財經 - 工商 , eucDis = 23.944936330943804
news_093247: 《蘋果》民調 旺中集團購併中嘉系統台案，你贊成NCC讓它過嗎？｜蘋果新聞網｜蘋果日報, eucDis = 23.945049268693385
news_050172: 美體護膚用品 買1送1｜蘋果新聞網｜蘋果日報, eucDis = 23.946425857987958
news_029265: 82歲婦被撞命危｜蘋果新聞網｜蘋果日報, eucDis = 23.947917429431346
news_064210: 湖南石門縣砷污染 民普遍罹癌 - 兩岸 - 工商 , eucDis = 23.949243861984264
news_010436: 賽車主題雜誌 6月創刊｜蘋果新聞網｜蘋果日報, eucDis = 23.949754591354584
news_024579: 廈門小吃店氣爆 3死多傷 - 兩岸 - 中央社, eucDis = 23.953662982816148
news_045354: 最牛一輪／寶齡放閃 元大81拉風 | 權證期貨 | 股市 | 聯合新聞網, eucDis = 23.95935529068052
news_039875: 日重啟核電 將2反應爐列安檢名單 - 財經 - 工商 , eucDis = 23.959925018782098
news_011185: 年前燒死｜蘋果新聞網｜蘋果日報, eucDis = 23.96059778122705
news_012040: 兆豐銀在柬埔寨設支行 獲准 - 財經 - 中時 , eucDis = 23.963677381453937
news_065187: 貓熊圓仔滿月囉 要辦趴再徵好名 - 生活 - 自由時報電子報, eucDis = 23.96383600324692
news_084293: 開學用品 夯買4.2折起｜蘋果新聞網｜蘋果日報, eucDis = 23.969588735720663
news_066633: 蘋果韓語教室 KARA出道5年首開個唱 9000名粉絲力挺｜蘋果新聞網｜蘋果日報, eucDis = 23.96981243292705
news_090311: 新聞辭典－柯凱因氏症候群 惡病性侏儒 - 社會新聞 - 中國時報, eucDis = 23.969936795735343
news_056262: 台布斷交怪中國 王鴻薇批：外交部長太好當？ | 布國與台灣斷交 | 要聞 | 聯合新聞網, eucDis = 23.974148563036273
news_008185: 2月工業生產指數 連10個月衰退 - 財經 - 中央社, eucDis = 23.977994302175837
news_075705: Harrods來台10年 經典商品3折起 - 產業．科技 - 工商時報, eucDis = 23.978775795594707
news_061972: 勞團怒嗆 藥價黑洞｜蘋果新聞網｜蘋果日報, eucDis = 23.979628469709315
news_007778: 〈中部〉生活頻道 - 地方 - 自由時報電子報, eucDis = 23.981391747280828
news_015736: 美國16億美元樂透「兆彩」有主了 一注獨得 | 世界萬象 | 全球 | 聯合新聞網, eucDis = 23.98161170965978
news_036279: 《大陸股市》滬指險守3300點，創業板收跌2.18％ - 財經 - 時報資訊, eucDis = 23.981863675690086
news_046119: 廢五金自燃 竄煙刺鼻｜蘋果新聞網｜蘋果日報, eucDis = 23.982470885699353
news_070941: 匯率衝擊 彪馬Q1營收穫利雙降 - 財經 - 工商 , eucDis = 23.983664138828914
news_083607: 王金平拍微電影 王：以前是網隊長 - 政治 - 中廣, eucDis = 23.986024978861458
news_046393: 胡婉玲帶頭爬 百人腿軟｜蘋果新聞網｜蘋果日報, eucDis = 23.986670531640463
news_054211: 男仕西裝休閒服3折起｜蘋果新聞網｜蘋果日報, eucDis = 23.987504444183468
news_049076: 〈台北都會〉北市YouBk增四站 - 地方 - 自由時報電子報, eucDis = 23.9907320950358
news_009203: 黃金期貨連5日走揚 - 財經 - 工商 , eucDis = 23.99103940564324
news_043149: 反課綱學生持續靜坐 勤務員警流露疲態 - 生活 - 中時 , eucDis = 23.996079281705555
news_087802: 報紙散地｜蘋果新聞網｜蘋果日報, eucDis = 23.997659587694397
news_055809: 《蘋果論壇》徵稿｜蘋果新聞網｜蘋果日報, eucDis = 24.000745578362327
news_063691: 《蘋果論壇》徵稿｜蘋果新聞網｜蘋果日報, eucDis = 24.000745578362327
news_048718: 《7月徵文》為自己加薪 - 副刊 - 自由時報電子報, eucDis = 24.001444139700823
news_041402: 綠營闢新話題　追查拉法葉佣金│TVBS新聞網, eucDis = 24.001592219684714
news_036573: 文林苑都更抗議者 被抬走 - 焦點 - 中時 , eucDis = 24.003032863826018
news_018198: 兩岸放送頭－日方抗議中國入侵釣島海域 - 兩岸要聞 - 中國時報, eucDis = 24.003312164056208
news_013774: 地方掃描－台南傳禽流感？ 衛生局排除 - 地方新聞 - 中國時報, eucDis = 24.00580946612887
news_037762: Non, eucDis = 24.006075955141565
news_019186: 出貨集中Q2 協易機元月營收負成長 - 財經 - 工商 , eucDis = 24.006084219915376
news_099609: 報你知 亞錦賽 奪金難度高｜蘋果新聞網｜蘋果日報, eucDis = 24.008624310276424
news_050217: 新運彩元旦上線 玩法更多 - 生活 - 中時 , eucDis = 24.010299966846933
news_034636: 北京男子持刀傷人 4人傷包括婦孺 - 兩岸 - 中廣, eucDis = 24.012583538277276
news_052161: 李秉憲提前慶功 張嘴傳糖謝恩｜蘋果新聞網｜蘋果日報, eucDis = 24.012724076196584
news_018382: 地方掃描－查察違規Ubr 本月已取締4起 - 地方新聞 - 中國時報, eucDis = 24.01295841294366
news_001460: 社會傳真機－台中虐童棄屍案 尋獲白骨 - 社會新聞 - 中國時報, eucDis = 24.014524104477168
news_083506: 郝蕾爆乳遭偷瞄 趙薇點名男星：看哪？ - 娛樂 - 中時電子報, eucDis = 24.01751350061826
news_019818: 健康充電站 ─ 認識兒童關節炎講座 - 生活 - 自由時報電子報, eucDis = 24.017816411418355
news_018265: 黃仲德跨年8連霸夢碎｜蘋果新聞網｜蘋果日報, eucDis = 24.01873212438205
news_031374: 車壇大事紀－勇奪國產SUV第一品牌 南陽實業推迎春大回饋 - 焦點要聞 - 中國時報, eucDis = 24.020018417960394
news_068954: 上班一族8月徵文─避免職場「火山爆發」 - 副刊 - 自由時報電子報, eucDis = 24.026164812150192
news_073193: 蕭亞軒憶兒時 投球全為男人｜蘋果新聞網｜蘋果日報, eucDis = 24.026859182509646
news_003108: Lookng for h Sho Dparmn ｜蘋果新聞網｜蘋果日報, eucDis = 24.029090833906164
news_086672: 〈北部〉竹中很開明 只適度管理 - 地方 - 自由時報電子報, eucDis = 24.030878192950098
news_068185: 《大陸股市》創業板翻紅，滬指陷苦戰 - 財經 - 時報資訊, eucDis = 24.031961883717475
news_023231: 便當店胖男 甩56公斤｜蘋果新聞網｜蘋果日報, eucDis = 24.032787177146556
news_005075: 賭博共和國建國五年 反賭聯盟立院升完蛋旗 - 政治 - 中時 , eucDis = 24.033495622178716
news_005834: 男子騎車行跡可疑遭盤查 逃跑竟掉出槍 - 社會 - 中時 , eucDis = 24.034656714335235
news_051768: 特斯拉第2季毛利率優於預期 - 財經 - 工商 , eucDis = 24.03515599136796
news_089136: Non, eucDis = 24.03597300590991
news_032319: 報案「我殺了爸爸！」 女持美工刀傷父 - 社會 - 中時 , eucDis = 24.03934277844582
